編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLKMQHIFFFH78EB,大華段,36.07,都市：住
RPSNMLKMQHIFFFH88EB,大華段,31.96,都市：住
RPUNMLKMQHIFFFH09EB,大華段,32.87,都市：住
RPSNMLMJRHIFFBH48EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUNMLMJRHIFFBH68EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVNMLMJRHIFFBH78EB,洽溪段,120.76,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPWNMLMJRHIFFBH88EB,洽溪段,120.31,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPOOMLMJRHIFFBH18EB,洽溪段,115.29,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPOMLMJRHIFFBH28EB,洽溪段,115.75,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQOMLMJRHIFFBH38EB,洽溪段,117.12,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPROMLMJRHIFFBH48EB,洽溪段,135.34,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPORMLKKRHIFFEH58DB,河底段,24.34,都市：住
RPPRMLKKRHIFFEH68DB,河底段,23.98,都市：住
RPQRMLKKRHIFFEH78DB,河底段,24.27,都市：住
RPRRMLKKRHIFFEH88DB,河底段,30.73,都市：住
RPSRMLKKRHIFFEH98DB,河底段,31.17,都市：住
RPURMLKKRHIFFEH56DB,河底段,24.34,都市：住
RPVRMLKKRHIFFEH66DB,河底段,24.34,都市：住
RPXRMLKKRHIFFEH86DB,河底段,24.34,都市：住
RPOSMLKKRHIFFEH68DB,河底段,30.95,都市：住
RPQSMLKKRHIFFEH88DB,河底段,30.30,都市：住
RPSSMLKKRHIFFEH09DB,河底段,30.66,都市：住
RPUSMLKKRHIFFEH66DB,河底段,30.66,都市：住
RPVSMLKKRHIFFEH76DB,河底段,24.34,都市：住
RPWSMLKKRHIFFEH86DB,河底段,31.17,都市：住
RPXSMLKKRHIFFEH96DB,河底段,35.38,都市：住
RPXNMLMKRHIFFEH66DB,河底段,23.98,都市：住
RPPOMLMKRHIFFEH58DB,河底段,23.98,都市：住
RPQOMLMKRHIFFEH68DB,河底段,23.98,都市：住
RPSRMLSKRHIFFEH07CB,河底段,34.80,都市：住
RPTRMLSKRHIFFEH17CB,河底段,24.41,都市：住
RPURMLSKRHIFFEH27CB,河底段,24.20,都市：住
RPWRMLSKRHIFFEH47CB,河底段,24.41,都市：住
RPXRMLSKRHIFFEH57CB,河底段,24.41,都市：住
RPOSMLSKRHIFFEH76CB,河底段,24.41,都市：住
RPPSMLSKRHIFFEH86CB,河底段,24.41,都市：住
RPQSMLSKRHIFFEH96CB,河底段,24.41,都市：住
RPRSMLSKRHIFFEH07CB,河底段,23.98,都市：住
RPSSMLSKRHIFFEH17CB,河底段,23.98,都市：住
RPUSMLSKRHIFFEH37CB,河底段,23.90,都市：住
RPVSMLSKRHIFFEH47CB,河底段,23.98,都市：住
RPWSMLSKRHIFFEH57CB,河底段,23.98,都市：住
RPXSMLSKRHIFFEH67CB,河底段,23.98,都市：住
